gen,best,avg,worst,std,lin12,lag2,fork_rate,cell_survive,egl1_sens,notch_thresh
82,4.06047370179241,2.847355666050151,1.5183853582551299,0.6805222064784989,0.991,2.802,3.362,3.932,0.056,1.479
83,4.0718513585097496,2.7855356291339293,0.4992321499710921,0.8626084496431395,0.952,2.894,3.355,4.063,0.062,1.526
84,4.078987484557108,2.9975486628285104,1.3970629308106963,0.7288313828284004,0.968,2.827,3.719,3.954,0.063,1.575
85,4.078987484557108,2.917214702406068,1.6496545650956036,0.7377116426590343,0.966,2.575,3.974,3.973,0.068,1.566
86,4.078987484557108,3.048114203404724,1.4534854633170817,0.7771340294901399,0.952,2.684,3.766,3.901,0.062,1.54
87,4.078987484557108,2.954933754469513,0.26367812918795464,0.859868036567371,0.93,3.01,3.788,3.785,0.062,1.586
88,4.083065693046626,2.9862016118028483,0.4276760817479732,0.8820680835340924,0.874,2.708,3.836,4.278,0.057,1.704
89,4.109488491324476,3.0333722067832265,1.1554220761185041,0.9178644413078246,0.843,2.834,3.765,4.423,0.061,1.549
90,4.109488491324476,3.0827497830010975,0.9693515654790876,0.7746835461436734,0.887,2.778,3.79,3.963,0.058,1.481
91,4.109488491324476,3.0858209302521185,0.837198177896052,0.7733828859705416,0.937,2.935,4.04,3.714,0.056,1.778
92,4.109488491324476,3.021886147126123,1.0227302640333866,0.7855477370488665,0.869,2.757,4.089,3.948,0.051,1.554
93,4.109488491324476,2.9640570014501835,1.3716945754584884,0.7289269752410449,0.99,2.835,3.892,4.153,0.053,1.627
94,4.109488491324476,3.0277547861976144,1.2321885050522774,0.7641990964700108,0.979,2.759,3.768,4.179,0.059,1.504
95,4.109488491324476,3.016704280268064,0.4030056132273674,0.8890415309365512,0.988,2.705,3.737,3.982,0.059,1.686
96,4.109488491324476,3.0480909515916834,1.349286360694674,0.8335736510605521,1.0,2.863,3.773,4.105,0.063,1.543
97,4.111729475481026,3.063631300428699,1.920853328185191,0.7517684980280979,0.982,2.961,3.927,4.094,0.062,1.527
98,4.111729475481026,3.0327151559632153,1.500254473796995,0.7630839525436621,0.882,2.872,3.919,3.922,0.055,1.491
99,4.116146588824767,3.0259206079999,1.4695164937370093,0.6916083806877716,0.831,2.917,3.993,3.918,0.06,1.575
